exp,sample_idx,video_id,claim_id,claim_text,claim_type,support_source,parent_source,attribute_terms,verification,reference_positive_evidence,reference_negative_evidence
full,2462,D76Lsycip9U,4,pop with female vocals.,audio,audio-supported,audio-supported,,,,
full,2462,D76Lsycip9U,5,It was released in 2012,metadata,metadata-supported,metadata-supported,,uncheckable,,
full,2462,D76Lsycip9U,6,may contain the specific elements you're looking for.,prompt,prompt-supported,prompt-supported,,,,
full,2483,zbWHQubdQIE,1,Allow me to recommend 'La Revolucion Urbana' by La Revolucion Urbana.,metadata,metadata-supported,metadata-supported,,uncheckable,,
full,2483,zbWHQubdQIE,2,It's a track from their album 'La Revolucion Urbana'.,metadata,metadata-supported,metadata-supported,,uncheckable,,
full,2483,zbWHQubdQIE,3,"It combines elements of electronic, Hip-Hop",audio,audio-supported,audio-supported,,,,
full,2483,zbWHQubdQIE,4,experimental music with a beat-driven sound,audio,audio-supported,audio-supported,,,,
full,2483,zbWHQubdQIE,5,a more intense atmosphere.,general,general-supported,general-supported,,,,
full,2483,zbWHQubdQIE,6,It was released in 2013,metadata,metadata-supported,metadata-supported,,uncheckable,,
full,2483,zbWHQubdQIE,7,may contain the specific elements you're looking for.,prompt,prompt-supported,prompt-supported,,,,
full,2489,QZawn7YJGFs,1,Allow me to recommend '毛鵬懿 Joseph Mao 專輯 毛鵬懿 Joseph Mao 專輯 毛鵬懿 Joseph Mao 專輯 毛鵬懿 Joseph Mao 專輯 毛鵬懿 Joseph Mao 專輯 毛鵬懿 Joseph Mao 專輯 毛,general,general-supported,general-supported,,,,
full,2491,mn4WwaRfmKM,1,I recommend 'Happy' by Tyree Morris & Hearts of Worship.,metadata,metadata-supported,metadata-supported,,uncheckable,,
full,2491,mn4WwaRfmKM,2,"It's a soulful track with elements of pop, rock",unknown,unsupported,audio-supported,,,,
full,2491,mn4WwaRfmKM,3,The song features female vocals,audio,audio-supported,audio-supported,,,,
full,2491,mn4WwaRfmKM,4,It could be a great addition to your video.,unknown,unsupported,unsupported,,,,
full,2519,wzaCUd1qIls,1,I recommend 'รักไม่มีตรงกลาง' by SAFE.,metadata,metadata-supported,metadata-supported,,uncheckable,,
full,2519,wzaCUd1qIls,2,It's a track from their album 'รักไม่มีตรงกลาง'.,metadata,metadata-supported,metadata-supported,,uncheckable,,
full,2519,wzaCUd1qIls,3,"The song combines elements of rock, indie",audio,audio-supported,audio-supported,,,,
full,2519,wzaCUd1qIls,4,"pop, which aligns well with the style you're looking for.",prompt,prompt-supported,prompt-supported,,,,
full,2519,wzaCUd1qIls,5,It has a guitar-driven sound with male vocals.,audio,audio-supported,audio-supported,,,,
full,2531,_VSRU0jFrUw,1,Allow me to recommend 'J'KIFFE PAS' by METODIK feat ONE CHECK.,metadata,metadata-supported,metadata-supported,,uncheckable,,
full,2531,_VSRU0jFrUw,2,It's a track from their album 'J'KIFFE PAS'.,metadata,metadata-supported,metadata-supported,,uncheckable,,
full,2531,_VSRU0jFrUw,3,"The song combines elements of hip-hop, electronic",audio,audio-supported,audio-supported,,,,
full,2531,_VSRU0jFrUw,4,pop with a touch of 90s nostalgia.,unknown,unsupported,audio-supported,,,,
full,2531,_VSRU0jFrUw,5,It was released in 2013,metadata,metadata-supported,metadata-supported,,uncheckable,,
full,2531,_VSRU0jFrUw,6,energetic vibe that could be a fitting choice for your video.,audio,audio-supported,audio-supported,,,,
full,2545,Kp3CWiVOmaw,1,How about 'Break it Down' by Gabriel Fradin?,metadata,metadata-supported,metadata-supported,,uncheckable,,
full,2545,Kp3CWiVOmaw,2,It's an electronic track with experimental,unknown,unsupported,audio-supported,,,,
full,2545,Kp3CWiVOmaw,3,The song has a unique,unknown,unsupported,audio-supported,,,,
full,2545,Kp3CWiVOmaw,4,experimental sound that could add an interesting element to your video.,audio,audio-supported,audio-supported,,,,
full,2545,Kp3CWiVOmaw,5,It was released in 2014,metadata,metadata-supported,metadata-supported,,uncheckable,,
full,2545,Kp3CWiVOmaw,6,is part of the album 'Break it Down'.,metadata,metadata-supported,metadata-supported,,uncheckable,,
full,2560,UqCUaUv75TA,1,Allow me to recommend 'Kevin Florez - Funana Nha Boi'.,metadata,metadata-supported,metadata-supported,,uncheckable,,
full,2560,UqCUaUv75TA,2,It's a track from Kevin Florez's album 'Funana Nha Boi'.,metadata,metadata-supported,metadata-supported,,uncheckable,,
full,2560,UqCUaUv75TA,3,"It combines elements of electronic, pop",audio,audio-supported,audio-supported,,,,
full,2560,UqCUaUv75TA,4,dance with a focus on synth sounds.,audio,audio-supported,audio-supported,,,,
full,2560,UqCUaUv75TA,5,It was released in 2013,metadata,metadata-supported,metadata-supported,,uncheckable,,
full,2560,UqCUaUv75TA,6,may contain the specific elements you want.,prompt,prompt-supported,prompt-supported,,,,
full,2576,NKGs9BxFoTE,1,Allow me to recommend 'Destino' by Hijas de Zion.,metadata,metadata-supported,metadata-supported,,uncheckable,,
full,2576,NKGs9BxFoTE,2,It's a track from their album 'Destino'.,metadata,metadata-supported,metadata-supported,,uncheckable,,
full,2576,NKGs9BxFoTE,3,"It combines elements of pop, rock",audio,audio-supported,audio-supported,,,,
full,2576,NKGs9BxFoTE,4,soul with female vocals.,audio,audio-supported,audio-supported,,,,
full,2576,NKGs9BxFoTE,5,"This song could be a fitting choice for your video, as it captures the essence of Hijas de Zion's style.",metadata,metadata-supported,metadata-supported,,uncheckable,,
full,2621,uJH2gEwS-sU,1,"In that case, I would recommend 'Wanna B Like a Man' by Max Marani feat;.",metadata,metadata-supported,metadata-supported,,uncheckable,,
full,2621,uJH2gEwS-sU,2,It's a track that combines electronic,unknown,unsupported,unsupported,,,,
full,2621,uJH2gEwS-sU,3,The song features a diverse artist collaboration,metadata,metadata-supported,metadata-supported,,uncheckable,,
full,2621,uJH2gEwS-sU,4,upbeat vibe that would be perfect for your video.,audio,audio-supported,audio-supported,,,,
full,2637,PbGv_5Vcbn8,1,I recommend 'Can't Feel My Face' by The Weeknd.,metadata,metadata-supported,metadata-supported,,uncheckable,,
full,2637,PbGv_5Vcbn8,2,electronic track with elements of rock,unknown,unsupported,unsupported,,,,
full,2637,PbGv_5Vcbn8,3,The song has a catchy,unknown,unsupported,audio-supported,,,,
full,2637,PbGv_5Vcbn8,4,energetic vibe that could add a unique touch to your video.,audio,audio-supported,audio-supported,,,,
full,2651,rNUcT_KD54c,1,Allow me to recommend 'Aprenderé' by Ministerio Sion.,metadata,metadata-supported,metadata-supported,,uncheckable,,
full,2651,rNUcT_KD54c,2,It's a track from their album 'Aprenderé'.,metadata,metadata-supported,metadata-supported,,uncheckable,,
full,2651,rNUcT_KD54c,3,"It combines elements of rock, pop",audio,audio-supported,audio-supported,,,,
full,2651,rNUcT_KD54c,4,The song features male vocals,audio,audio-supported,audio-supported,,,,
full,2651,rNUcT_KD54c,5,"loud guitar, which could be a fitting choice for your video.",audio,audio-supported,audio-supported,,,,
full,2654,yeMrTxabUaE,1,Allow me to recommend 'The World Is Ours' by David Correy.,metadata,metadata-supported,metadata-supported,,uncheckable,,
full,2654,yeMrTxabUaE,2,It's a track from his album 'The World Is Ours'.,metadata,metadata-supported,metadata-supported,,uncheckable,,
full,2654,yeMrTxabUaE,3,"It combines elements of rock, electronic",audio,audio-supported,audio-supported,,,,
full,2654,yeMrTxabUaE,4,"dance genres, which could be a fitting choice for your video.",audio,audio-supported,audio-supported,,,,
full,2654,yeMrTxabUaE,5,The song has a fast-paced,audio,audio-supported,audio-supported,,,,
full,2654,yeMrTxabUaE,6,energetic sound with a mix of electronic beats,audio,audio-supported,audio-supported,,,,
full,2662,D9l-pF4kB64,1,I suggest you consider 'Me Voy a Ir' by Jenny,metadata,metadata-supported,metadata-supported,,uncheckable,,
full,2662,D9l-pF4kB64,2,It's a track from their album 'Me Voy a Ir'.,metadata,metadata-supported,metadata-supported,,uncheckable,,
full,2662,D9l-pF4kB64,3,"The song combines pop, dance",unknown,unsupported,audio-supported,,,,
full,2662,D9l-pF4kB64,4,electronic elements with female vocals.,audio,audio-supported,audio-supported,,,,
full,2662,D9l-pF4kB64,5,It has a catchy,unknown,unsupported,audio-supported,,,,
full,2662,D9l-pF4kB64,6,upbeat sound that could be a fitting choice for your video.,audio,audio-supported,audio-supported,,,,
full,2684,fBI65ROZyFw,1,Allow me to recommend 'The Surprise Can't Handle Me (21 in 1 Pop Mashup)' by Myron.,metadata,metadata-supported,metadata-supported,pop,supported,,
full,2684,fBI65ROZyFw,2,electronic track with elements of house music.,unknown,unsupported,unsupported,,,,
full,2684,fBI65ROZyFw,3,"Although I don't have much information about the specific album or artist, the song itself aligns well with the dance",metadata,metadata-supported,metadata-supported,dance,not_found,,
full,2684,fBI65ROZyFw,4,pop style you're looking for.,prompt,prompt-supported,prompt-supported,,,,
full,2715,oOXdxeqtHHc,1,Allow me to recommend 'Walk A Mile' by Young Deez.,metadata,metadata-supported,metadata-supported,,uncheckable,,
full,2715,oOXdxeqtHHc,2,It's a track from his album 'The Deez'.,metadata,metadata-supported,metadata-supported,,uncheckable,,
full,2715,oOXdxeqtHHc,3,"It combines elements of hip-hop, electronic",audio,audio-supported,audio-supported,,,,
full,2715,oOXdxeqtHHc,4,dance with a touch of rock,unknown,unsupported,audio-supported,,,,
full,2715,oOXdxeqtHHc,5,The song has a techno,audio,audio-supported,audio-supported,,,,
full,2715,oOXdxeqtHHc,6,electronic sound with fast-paced beats,audio,audio-supported,audio-supported,,,,
full,2715,oOXdxeqtHHc,7,It was released in 2013,metadata,metadata-supported,metadata-supported,,uncheckable,,
full,2715,oOXdxeqtHHc,8,could be a fitting choice for your video.,general,general-supported,general-supported,,,,
full,2762,ubGdJbMaZTw,1,How about 'En Schüche Flash' by Kroki?,metadata,metadata-supported,metadata-supported,,uncheckable,,
full,2762,ubGdJbMaZTw,2,It's a track from their album 'En Schüche Flash'.,metadata,metadata-supported,metadata-supported,,uncheckable,,
full,2762,ubGdJbMaZTw,3,"The song combines elements of hip-hop, electronic",audio,audio-supported,audio-supported,,,,
full,2762,ubGdJbMaZTw,4,"ambient genres, which could add a chillout vibe to your video.",audio,audio-supported,audio-supported,,,,
full,2762,ubGdJbMaZTw,5,It was released in 2014,metadata,metadata-supported,metadata-supported,,uncheckable,,
full,2769,guwB1oxI3ko,1,How about 'The Last Song' by The Last Song?,metadata,metadata-supported,metadata-supported,,uncheckable,,
full,2769,guwB1oxI3ko,2,It's a track from their album 'The Last Song'.,metadata,metadata-supported,metadata-supported,,uncheckable,,
full,2769,guwB1oxI3ko,3,"This song combines elements of rock, metal",audio,audio-supported,audio-supported,,,,
full,2769,guwB1oxI3ko,4,"experimental genres, with a touch of indie influence.",audio,audio-supported,audio-supported,,,,
full,2769,guwB1oxI3ko,5,It has a unique,unknown,unsupported,audio-supported,,,,
full,2769,guwB1oxI3ko,6,distinctive sound that could add an experimental,audio,audio-supported,audio-supported,,,,
full,2769,guwB1oxI3ko,7,indie vibe to your video.,unknown,unsupported,audio-supported,,,,
full,2808,JX3e-ZGqadc,1,Allow me to recommend 'Baqlarkolik' by Baqlarkolik.,metadata,metadata-supported,metadata-supported,,uncheckable,,
full,2808,JX3e-ZGqadc,2,It's a track from their album 'Baqlarkolik'.,metadata,metadata-supported,metadata-supported,,uncheckable,,
full,2808,JX3e-ZGqadc,3,"It combines elements of dance, rock",audio,audio-supported,audio-supported,,,,
full,2808,JX3e-ZGqadc,4,electronic music with male vocals.,audio,audio-supported,audio-supported,,,,
full,2808,JX3e-ZGqadc,5,It was released in 2013,metadata,metadata-supported,metadata-supported,,uncheckable,,
full,2808,JX3e-ZGqadc,6,may contain the specific elements you're looking for.,prompt,prompt-supported,prompt-supported,,,,
full,2818,YGzPFYmVIeU,1,Allow me to recommend 'Raperos en Decadencia' by Willy Mento.,metadata,metadata-supported,metadata-supported,,uncheckable,,
full,2818,YGzPFYmVIeU,2,It's a track from his album 'Raperos en Decadencia'.,metadata,metadata-supported,metadata-supported,,uncheckable,,
full,2818,YGzPFYmVIeU,3,"The song combines elements of hip-hop, electronic",audio,audio-supported,audio-supported,,,,
full,2818,YGzPFYmVIeU,4,"R&B, which could be a fitting choice for your video.",general,general-supported,general-supported,,,,
full,2818,YGzPFYmVIeU,5,It has a fast-paced beat,audio,audio-supported,audio-supported,,,,
full,2818,YGzPFYmVIeU,6,male vocals that align with the energetic,audio,audio-supported,audio-supported,,,,
full,2818,YGzPFYmVIeU,7,dynamic vibe you're looking for.,prompt,prompt-supported,prompt-supported,,,,
full,2867,Pcn7TuWZu9s,1,I recommend 'Tu No Da la Liga' by Yomil El Magnate.,metadata,metadata-supported,metadata-supported,,uncheckable,,
full,2867,Pcn7TuWZu9s,2,It's a track from Still Mike's album 'Tu No Da la Liga'.,metadata,metadata-supported,metadata-supported,,uncheckable,,
full,2867,Pcn7TuWZu9s,3,"This song combines elements of hip-hop, electronic",audio,audio-supported,audio-supported,,,,
full,2867,Pcn7TuWZu9s,4,"dance, which aligns well with the style you're looking for.",prompt,prompt-supported,prompt-supported,,,,
full,2867,Pcn7TuWZu9s,5,It has a fast-paced beat,audio,audio-supported,audio-supported,,,,
full,2867,Pcn7TuWZu9s,6,a catchy electronic sound that could add a dynamic touch to your video.,audio,audio-supported,audio-supported,,,,
full,2872,U8qjHrMZBgU,1,Allow me to recommend 'Loved Me Back to Life (Dave Audé Radio Extended)' by Jade London.,metadata,metadata-supported,metadata-supported,,uncheckable,,
full,2872,U8qjHrMZBgU,2,It's a track from her album 'Loved Me Back to Life'.,metadata,metadata-supported,metadata-supported,,uncheckable,,
full,2872,U8qjHrMZBgU,3,"The song combines elements of electronic, pop",audio,audio-supported,audio-supported,,,,
full,2872,U8qjHrMZBgU,4,dance genres with female vocals.,audio,audio-supported,audio-supported,,,,
full,2872,U8qjHrMZBgU,5,It has a catchy,unknown,unsupported,audio-supported,,,,
full,2872,U8qjHrMZBgU,6,energetic vibe that could be a fitting choice for your video.,audio,audio-supported,audio-supported,,,,
full,2899,nkOkWXH07TA,1,Allow me to recommend 'A Thousand Years' by Christina Perri.,metadata,metadata-supported,metadata-supported,,uncheckable,,
full,2899,nkOkWXH07TA,2,It's a track from her album 'A Thousand Years'.,metadata,metadata-supported,metadata-supported,,uncheckable,,
full,2899,nkOkWXH07TA,3,"The song combines elements of rock, folk",audio,audio-supported,audio-supported,,,,
full,2899,nkOkWXH07TA,4,indie with captivating female vocals.,audio,audio-supported,audio-supported,,,,
full,2899,nkOkWXH07TA,5,It was released in 2011,metadata,metadata-supported,metadata-supported,,uncheckable,,
full,2899,nkOkWXH07TA,6,emotional vibe that could be a perfect fit for your video.,general,general-supported,general-supported,,,,
