sample_idx,video_id,gt_music_id,preference_variant,user_text,original_user_text,generated_text,reference_text,music_title,music_artist,is_fallback,scope_note
3003,0J808gIog1o,0J808gIog1o_PoJFn_RIdkg,original,"Sounds interesting, but I'm looking for something with a bit more of a techno vibe and a powerful female vocal. Do you have any suggestions?","Sounds interesting, but I'm looking for something with a bit more of a techno vibe and a powerful female vocal. Do you have any suggestions?","In that case, I would recommend 'Kimi no sobade' by Sayaka Shionoya. This track has a strong electronic and pop influence, with a powerful female vocal. It's part of the album 'Kimi no sobade' and would be a great fit for your video.","Absolutely! If you're looking for a track with a techno vibe and a powerful female vocal, I recommend 'Kimi no sobade' by Sayaka Shionoya. This track is part of the album 'Luna' and features the talented Sayaka Shionoya. It falls under the pop, R&B, dance, and soul genres, and it has elements of techno as well.","re looking for a track with a techno vibe and a powerful female vocal, I recommend 'Kimi no sobade",Sayaka Shionoya,0,prompt_text_changed_only_precomputed_text_feature_unchanged
3003,0J808gIog1o,0J808gIog1o_PoJFn_RIdkg,cf_upbeat_electronic,"I prefer upbeat electronic background music with a bright mood, clear rhythm, energetic beats, and a modern dance or pop feeling.","Sounds interesting, but I'm looking for something with a bit more of a techno vibe and a powerful female vocal. Do you have any suggestions?","In that case, I recommend 'Kimi no sobade' by Sayaka Shionoya. This track has a techno sound with a powerful female vocal. It falls under the genres of pop, dance, and electronic, which align with your preferences. It's a great choice for your video.","Absolutely! If you're looking for a track with a techno vibe and a powerful female vocal, I recommend 'Kimi no sobade' by Sayaka Shionoya. This track is part of the album 'Luna' and features the talented Sayaka Shionoya. It falls under the pop, R&B, dance, and soul genres, and it has elements of techno as well.","re looking for a track with a techno vibe and a powerful female vocal, I recommend 'Kimi no sobade",Sayaka Shionoya,0,prompt_text_changed_only_precomputed_text_feature_unchanged
3003,0J808gIog1o,0J808gIog1o_PoJFn_RIdkg,cf_lyrical_piano,"I prefer lyrical piano background music with a slow tempo, soft acoustic texture, gentle melody, and a calm sentimental mood.","Sounds interesting, but I'm looking for something with a bit more of a techno vibe and a powerful female vocal. Do you have any suggestions?","Allow me to recommend 'Kimi no sobade' by Sayaka Shionoya. It's a track from her album 'Kimi no sobade'. The song combines elements of pop, electronic, and rock with a focus on female vocals. It has a techno influence and a powerful and emotional sound that could be a fitting choice for your video.","Absolutely! If you're looking for a track with a techno vibe and a powerful female vocal, I recommend 'Kimi no sobade' by Sayaka Shionoya. This track is part of the album 'Luna' and features the talented Sayaka Shionoya. It falls under the pop, R&B, dance, and soul genres, and it has elements of techno as well.","re looking for a track with a techno vibe and a powerful female vocal, I recommend 'Kimi no sobade",Sayaka Shionoya,0,prompt_text_changed_only_precomputed_text_feature_unchanged
3015,RafrGEPAiQg,RafrGEPAiQg_9VsDZikDkKI,original,"That sounds interesting, but I'm actually looking for a different style of music. I want something with a hip-hop and electronic sound, similar to BIGA RANX's 'freestyle Kickass Riddim'. Can you recommend something in that genre?","That sounds interesting, but I'm actually looking for a different style of music. I want something with a hip-hop and electronic sound, similar to BIGA RANX's 'freestyle Kickass Riddim'. Can you recommend something in that genre?","Certainly! How about 'freestyle Kickass Riddim' by BIGA RANX? It's a hip-hop and electronic track with elements of pop and rock. The song has a fast-paced beat and synth-driven sound, which aligns well with the energetic and dynamic vibe you're looking for.","Allow me to recommend 'freestyle Kickass Riddim' by BIGA RANX. It's a track that combines elements of hip-hop and electronic music. The fast-paced beat and synth sounds make it perfect for your video. Although there is no additional information provided about the track, it aligns well with the style you're looking for.",freestyle Kickass Riddim,BIGA RANX,0,prompt_text_changed_only_precomputed_text_feature_unchanged
3015,RafrGEPAiQg,RafrGEPAiQg_9VsDZikDkKI,cf_upbeat_electronic,"I prefer upbeat electronic background music with a bright mood, clear rhythm, energetic beats, and a modern dance or pop feeling.","That sounds interesting, but I'm actually looking for a different style of music. I want something with a hip-hop and electronic sound, similar to BIGA RANX's 'freestyle Kickass Riddim'. Can you recommend something in that genre?","In that case, I recommend 'Freestyle Kickass Riddim' by BIGA RANX. This track combines elements of Hip-Hop, electronic, pop, and dance genres. It has a fast-paced beat and a modern sound that will give your video a lively and energetic feel.","Allow me to recommend 'freestyle Kickass Riddim' by BIGA RANX. It's a track that combines elements of hip-hop and electronic music. The fast-paced beat and synth sounds make it perfect for your video. Although there is no additional information provided about the track, it aligns well with the style you're looking for.",freestyle Kickass Riddim,BIGA RANX,0,prompt_text_changed_only_precomputed_text_feature_unchanged
3015,RafrGEPAiQg,RafrGEPAiQg_9VsDZikDkKI,cf_lyrical_piano,"I prefer lyrical piano background music with a slow tempo, soft acoustic texture, gentle melody, and a calm sentimental mood.","That sounds interesting, but I'm actually looking for a different style of music. I want something with a hip-hop and electronic sound, similar to BIGA RANX's 'freestyle Kickass Riddim'. Can you recommend something in that genre?","Allow me to recommend 'Lyrical Piano Background Music'. It's a track that falls under the genres of Hip-Hop, pop, electronic, and rock. Although there is no specific information about the track, it is likely to have the elements you are looking for.","Allow me to recommend 'freestyle Kickass Riddim' by BIGA RANX. It's a track that combines elements of hip-hop and electronic music. The fast-paced beat and synth sounds make it perfect for your video. Although there is no additional information provided about the track, it aligns well with the style you're looking for.",freestyle Kickass Riddim,BIGA RANX,0,prompt_text_changed_only_precomputed_text_feature_unchanged
3021,oCV9U-tP7Iw,oCV9U-tP7Iw_Pl2pBVt4mh0,original,"That sounds good, but I'm looking for something with a bit more of a R&B and soul vibe. I also prefer female vocals in the music.","That sounds good, but I'm looking for something with a bit more of a R&B and soul vibe. I also prefer female vocals in the music.","Allow me to recommend 'Kamusta Ka Na' by Hustle One. It's a track from their album 'Kamusta Ka Na'. The song combines elements of R&B, pop, and soul with female vocals. It has a catchy and melodic sound that could be a great fit for your video.","Allow me to recommend 'Kamusta Ka Na' by Hustle One. Although I couldn't find much information about the track, it falls under the genres of R&B, pop, and soul with female vocals. It might be a fitting choice for your video.",Kamusta Ka Na,Hustle One,0,prompt_text_changed_only_precomputed_text_feature_unchanged
3021,oCV9U-tP7Iw,oCV9U-tP7Iw_Pl2pBVt4mh0,cf_upbeat_electronic,"I prefer upbeat electronic background music with a bright mood, clear rhythm, energetic beats, and a modern dance or pop feeling.","That sounds good, but I'm looking for something with a bit more of a R&B and soul vibe. I also prefer female vocals in the music.","In that case, I recommend 'Kamusta Ka Na' by Hustle One. This track combines elements of pop, Hip-Hop, R&B, and electronic music. It has a fast-paced beat and a modern dance vibe that will add energy to your video.","Allow me to recommend 'Kamusta Ka Na' by Hustle One. Although I couldn't find much information about the track, it falls under the genres of R&B, pop, and soul with female vocals. It might be a fitting choice for your video.",Kamusta Ka Na,Hustle One,0,prompt_text_changed_only_precomputed_text_feature_unchanged
3021,oCV9U-tP7Iw,oCV9U-tP7Iw_Pl2pBVt4mh0,cf_lyrical_piano,"I prefer lyrical piano background music with a slow tempo, soft acoustic texture, gentle melody, and a calm sentimental mood.","That sounds good, but I'm looking for something with a bit more of a R&B and soul vibe. I also prefer female vocals in the music.","Allow me to recommend 'Kamusta Ka Na' by Hustle One. It's a track from their album 'Kamusta Ka Na'. The song combines elements of Hip-Hop, pop, and R&B with a touch of electronic and rock influences. It has a slow tempo and features lyrical piano, which aligns well with the emotional and sentimental mood you're looking for.","Allow me to recommend 'Kamusta Ka Na' by Hustle One. Although I couldn't find much information about the track, it falls under the genres of R&B, pop, and soul with female vocals. It might be a fitting choice for your video.",Kamusta Ka Na,Hustle One,0,prompt_text_changed_only_precomputed_text_feature_unchanged
3030,7dfx1xqgGMc,7dfx1xqgGMc_Vs_1IMX3GLE,original,"That sounds great, but I would like to incorporate some pop elements into the music as well. I'm also looking for female vocalists and techno influences.","That sounds great, but I would like to incorporate some pop elements into the music as well. I'm also looking for female vocalists and techno influences.",Allow me to recommend 'Summer Pop Medley 2011' by Sam Tsui. It's a pop medley with electronic and rock elements. The track features female vocalists and has techno influences. It was released in 2011 and could be a fitting choice for your video.,"Allow me to recommend 'Summer Pop Medley 2011' by Sam Tsui. It's a pop track with dance, rock, and electronic influences. The song features female vocals and has a techno sound. Although I don't have much information about this track, it aligns with the pop and techno elements you are looking for.",Summer Pop Medley 2011,Sam Tsui,0,prompt_text_changed_only_precomputed_text_feature_unchanged
