sample_idx,video_id,gt_music_id,preference_variant,positive_hits,negative_hits,n_positive_hits,n_negative_hits,alignment_score,is_aligned,has_conflict,ESS_from_original,generated_text
3673,h5Dl5y6er04,h5Dl5y6er04_rHV4SRg0aSU,cf_lyrical_piano,lyrical;piano;sentimental;slow,electronic,4,1,3,1,1,0.71875,"Allow me to recommend 'Shake It Off' by Skrat. It's a track from their album 'Shake It Off'. The song combines elements of rock, indie, and alternative with a touch of electronic. It has a slow tempo and features lyrical piano, which can create a soothing and sentimental atmosphere for your video."
3689,mkPFefiDPsY,mkPFefiDPsY_eyPHi3taRcM,cf_upbeat_electronic,beat;beats;dance;electronic;energetic;pop;rhythm,,7,0,7,1,0,0.6774193548387097,"Allow me to recommend 'Finding You in a Sea of People' by 許豪中 + 雷雪倪. It's a track from their album 'Finding You in a Sea of People'. This song combines elements of pop, rock, and electronic music with a dance and pop vibe. It has a fast-paced rhythm and energetic beats that could be a fitting choice for your video."
3689,mkPFefiDPsY,mkPFefiDPsY_eyPHi3taRcM,cf_lyrical_piano,lyrical;melody;piano;sentimental;slow,,5,0,5,1,0,0.7833333333333333,"In that case, I recommend 'Finding You in a Sea of People' by 許豪中 + 雷雪倪. This track combines elements of pop, rock, and indie with a touch of folk. It features a beautiful lyrical piano melody and a slow tempo, creating a soothing and sentimental atmosphere."
3705,SQZT17IAxeA,SQZT17IAxeA_tj0qwm941gg,cf_upbeat_electronic,beat;beats;bright;dance;electronic;energetic;pop;upbeat,,8,0,8,1,0,0.7391304347826086,"In that case, I would recommend 'Ballin' by Yung Tay. This track has a catchy upbeat electronic sound with a bright mood and energetic beats. It falls under the genres of Hip-Hop, R&B, electronic, dance, and pop, which aligns well with the dance and pop elements you're looking for."
3705,SQZT17IAxeA,SQZT17IAxeA_tj0qwm941gg,cf_lyrical_piano,acoustic;calm;lyrical;piano;sentimental;slow;soft,dance;electronic;hip-hop,7,3,4,1,1,0.7142857142857143,"Allow me to recommend 'Lyrical Piano'. It's a track that combines elements of Hip-Hop, R&B, electronic, pop, and dance. Although there is no specific information about the album, artists, or track name, the description mentions that it is a piano instrumental with a slow tempo and a soft acoustic texture. This track may provide the desired calm and sentimental mood for your video."
3711,xSAt_9AARZg,xSAt_9AARZg_qJbtrYcfTfo,cf_upbeat_electronic,beat;electronic;energetic;pop;upbeat,,5,0,5,1,0,0.625,"Allow me to recommend 'Szívem' by Csondor Kata. It's a track from her album 'Szívem'. The song combines elements of pop, rock, and electronic music with a female vocalist. It has a fast-paced and energetic sound, which aligns well with the upbeat electronic background music you're looking for."
3711,xSAt_9AARZg,xSAt_9AARZg_qJbtrYcfTfo,cf_lyrical_piano,acoustic;calm;gentle;lyrical;melody;piano;sentimental;slow;soft,,9,0,9,1,0,0.7258064516129032,"In that case, I recommend 'Szívem' by Csondor Kata. This track has a beautiful lyrical piano melody with a slow tempo and a soft acoustic texture. It falls under the genres of pop, rock, and folk, and has a gentle melody and a calm sentimental mood that would be perfect for your video."
3715,HalzeiAqMCs,HalzeiAqMCs_fJniB5oey-s,cf_upbeat_electronic,beat;beats;dance;electronic;energetic;modern;pop;rhythm,,8,0,8,1,0,0.6481481481481481,"In that case, I recommend 'London' by Money Aujla feat. It's a track from the album 'London'. This song combines elements of pop, electronic, and rock with a dance and pop feel. It has a fast-paced rhythm and energetic beats that will create a lively and modern atmosphere for your video."
3715,HalzeiAqMCs,HalzeiAqMCs_fJniB5oey-s,cf_lyrical_piano,acoustic;calm;sentimental;slow;soft,electronic,5,1,4,1,1,0.6140350877192983,"Allow me to recommend 'London' by Money Aujla feat. It's a track from their album 'London'. This song combines elements of pop, rock, and indie with a touch of electronic and jazz influences. It features a slow tempo, soft acoustic texture, and a calm sentimental mood that could be a perfect fit for your video."
3754,GI6_MCrDl6o,GI6_MCrDl6o_fYEhUcWefXY,cf_upbeat_electronic,beat;dance;electronic;energetic;modern;pop;tempo,,7,0,7,1,0,0.7384615384615385,"In that case, I would recommend 'I'm Not Over' by Alex Gaudino featuring Kelly Llorenna. This track is a perfect fit for your video as it combines electronic, dance, pop, and house genres. It has a fast tempo and a catchy beat that will create an energetic and modern atmosphere for your video."
3754,GI6_MCrDl6o,GI6_MCrDl6o_fYEhUcWefXY,cf_lyrical_piano,acoustic;calm;sentimental;slow,dance;electronic,4,2,2,1,1,0.7333333333333334,"I suggest you consider the track 'Love Is Alive' by David Guetta. It's a dance and electronic song with elements of pop and house. The track has a slow tempo and a soothing acoustic texture, which can create a calm and sentimental atmosphere for your video."
3788,cv-jSWbgOKU,cv-jSWbgOKU_C5A5d8ZWeWQ,cf_upbeat_electronic,,,0,0,0,0,0,0.7454545454545455,"In that case, I would recommend 'Sweet Disposition' by Temper Trap. This track has a beautiful and melodic sound with elements of rock, indie, and folk. It would be a perfect fit for your video, creating a soothing and uplifting atmosphere."
3788,cv-jSWbgOKU,cv-jSWbgOKU_C5A5d8ZWeWQ,cf_lyrical_piano,acoustic;calm;gentle;lyrical;melody;piano;sentimental;slow;soft,,9,0,9,1,0,0.84375,"In that case, I recommend 'Love Me Like You Do' by Ellie Goulding. This track has a beautiful lyrical piano background with a slow tempo, soft acoustic texture, gentle melody, and a calm sentimental mood. It's perfect for creating a romantic atmosphere in your video."
3819,qIJqSGTpfA0,qIJqSGTpfA0_babtBEl69zc,cf_upbeat_electronic,dance;electronic;energetic;pop;rhythm;tempo,,6,0,6,1,0,0.6037735849056604,"In that case, I recommend 'Night & Day' by Livia K. This track is from her album 'Night & Day' and offers a perfect blend of electronic, dance, and pop genres. It has a fast tempo and a catchy rhythm that will give your video a lively and energetic feel."
3819,qIJqSGTpfA0,qIJqSGTpfA0_babtBEl69zc,cf_lyrical_piano,lyrical;piano;sentimental;slow,dance;electronic,4,2,2,1,1,0.46153846153846156,"Allow me to recommend 'Night & Day' by Livia K. It's a track from her album 'Night & Day'. The song combines elements of pop, dance, and electronic music with a touch of rock. It has a slow tempo and features lyrical piano, which can create a soothing and sentimental atmosphere for your video."
3876,5vOcmkN9MIk,5vOcmkN9MIk_YKkdrHiem3o,cf_upbeat_electronic,beat;dance;electronic;energetic;pop;tempo,,6,0,6,1,0,0.6851851851851851,"In that case, I recommend 'mil maneras 2010' by gamabeatmaker. This track combines elements of Hip-Hop, electronic, dance, pop, and rock. It has a fast tempo and a catchy beat that will give your video a lively and energetic feel."
3876,5vOcmkN9MIk,5vOcmkN9MIk_YKkdrHiem3o,cf_lyrical_piano,acoustic;calm;sentimental;slow,beat;electronic;hip-hop,4,3,1,1,1,0.6842105263157895,"I suggest checking out 'Mil maneras 2010' by gamabeatmaker. It's a track that combines elements of Hip-Hop, electronic, and pop with a touch of R&B. The song has a slow tempo and a soothing acoustic texture, which can create a calm and sentimental atmosphere for your video."
3905,H-W68B4KTVI,H-W68B4KTVI_ulxuGZNxbA0,cf_upbeat_electronic,dance;electronic;energetic;pop;rhythm;tempo,,6,0,6,1,0,0.847457627118644,"In that case, I recommend 'Sunshine' by Danny Howard. This track is from the album 'Sunshine' and offers a perfect blend of electronic, dance, and pop genres. It has a fast tempo and a catchy rhythm that will give your video a vibrant and energetic feel."
3905,H-W68B4KTVI,H-W68B4KTVI_ulxuGZNxbA0,cf_lyrical_piano,acoustic;calm;gentle;lyrical;melody;piano;sentimental;slow,,8,0,8,1,0,0.847457627118644,I suggest you consider the track 'Love Is Alive' by Lyrical Piano. It's a beautiful instrumental piece with a slow tempo and a soothing acoustic texture. The track has a gentle melody and a calm sentimental mood that can create a romantic atmosphere for your video.
3915,4Q4VQyHfiPI,4Q4VQyHfiPI_5KMORmZGYRc,cf_upbeat_electronic,beat;dance;electronic;energetic;pop;tempo,,6,0,6,1,0,0.6428571428571428,"In that case, I recommend 'Se siente el party' by Jhon KPO & Edsson. This track combines elements of Hip-Hop, electronic, dance, pop, and rock. It has a fast tempo and a catchy beat that will give your video a lively and energetic feel."
3915,4Q4VQyHfiPI,4Q4VQyHfiPI_5KMORmZGYRc,cf_lyrical_piano,acoustic;piano;sentimental;slow,electronic;hip-hop,4,2,2,1,1,0.5263157894736843,"Allow me to recommend 'Se siente el party' by Jhon KPO & Edsson. It's a track from their album 'Se siente el party'. This song combines elements of Hip-Hop, pop, electronic, and rock genres. It has a slow tempo and features piano and acoustic elements. The lyrics are in Spanish and the music has a soothing and sentimental vibe."
3916,TME4uekY9hc,TME4uekY9hc_p79AdYDjlFU,cf_upbeat_electronic,beat;dance;electronic;energetic;modern;pop,,6,0,6,1,0,0.7272727272727273,"In that case, I would recommend 'I'm Alive' by J.R. featuring J.R. It's a track from the album 'I'm Alive' and combines elements of Hip-Hop, electronic, and rock with a touch of pop. The song has a fast-paced beat and a modern dance vibe that will give your video a lively and energetic feel."
3916,TME4uekY9hc,TME4uekY9hc_p79AdYDjlFU,cf_lyrical_piano,acoustic;calm;emotional;gentle;lyrical;melody;piano;sentimental;slow;soft,,10,0,10,1,0,0.7241379310344828,"I understand your preference for lyrical piano background music with a slow tempo, soft acoustic texture, gentle melody, and a calm sentimental mood. In that case, I recommend 'Lyrical Piano Background Music' by SD. This track offers a perfect blend of lyrical piano and acoustic elements, creating a soothing and emotional atmosphere. It's a great choice for your video."
3931,arOdnIxy3tk,arOdnIxy3tk_dniPTlMnvKA,cf_upbeat_electronic,bright;electronic;pop;rhythm,,4,0,4,1,0,0.4347826086956522,"In that case, I would recommend 'Above The Clouds' by Gang Starr. This track is a perfect fit for your video as it combines elements of Hip-Hop, electronic, rock, and pop genres. It has a fast-paced rhythm and a bright mood that will add energy to your video."
3931,arOdnIxy3tk,arOdnIxy3tk_dniPTlMnvKA,cf_lyrical_piano,acoustic;calm;sentimental;slow,electronic;hip-hop,4,2,2,1,1,0.5818181818181818,"Allow me to recommend 'Above The Clouds' by Gang Starr. It's a track from their album 'Above The Clouds'. This song combines elements of Hip-Hop, electronic, and rock with a touch of jazz and indie influences. It has a slow tempo and a soothing acoustic texture, which can create a calm and sentimental mood for your video."
3936,brSk7jSBrUo,brSk7jSBrUo_Uf0v56xKJtU,cf_upbeat_electronic,beat;dance;electronic;energetic;pop;rhythm,,6,0,6,1,0,0.42553191489361697,"In that case, I recommend 'Dígame de Frente' by El Gallo. This track combines elements of Hip-Hop, electronic, dance, pop, and rock genres. It has a fast-paced beat and a catchy rhythm that will give your video a lively and energetic feel."
3936,brSk7jSBrUo,brSk7jSBrUo_Uf0v56xKJtU,cf_lyrical_piano,acoustic;calm;sentimental;slow,electronic;hip-hop,4,2,2,1,1,0.6333333333333333,"Allow me to recommend 'Dígame de Frente' by El Gallo. It's a track from his album 'Dígame de Frente'. The song combines elements of Hip-Hop, electronic, and pop with a touch of rock. It has a slow tempo and a soothing acoustic texture, which can create a calm and sentimental atmosphere for your video."
3952,hlhgYkDKqn4,hlhgYkDKqn4_jKBmrIgG-Nw,cf_upbeat_electronic,bright;electronic;pop;rhythm,,4,0,4,1,0,0.609375,"In that case, I recommend 'La Tierra del Olvido' by Carlos Vives ft Varios Artistas. This track combines rock, pop, and electronic elements with a touch of indie and alternative influences. It has a fast-paced rhythm and a bright mood that will add energy to your video."
3952,hlhgYkDKqn4,hlhgYkDKqn4_jKBmrIgG-Nw,cf_lyrical_piano,acoustic;sentimental;slow,,3,0,3,1,0,0.6060606060606061,"I suggest you consider the track 'La Tierra del Olvido' by Carlos Vives ft Varios Artistas. It's a song from the album 'La Tierra del Olvido' and features a mix of rock, pop, indie, and folk genres. The track has a slow tempo and a soothing acoustic sound, which can create a relaxing and sentimental atmosphere for your video."
3963,Wu8w5gYs6ZI,Wu8w5gYs6ZI_RzKd8etBkhQ,cf_upbeat_electronic,dance;electronic;energetic;modern;pop;rhythm,,6,0,6,1,0,0.8032786885245902,"In that case, I would recommend 'Badman' by Michall V Reaves. This track combines elements of Hip-Hop, electronic, and pop genres, creating a vibrant and energetic sound. It has a clear rhythm and modern dance influences that will add a lively and catchy feel to your video."
3963,Wu8w5gYs6ZI,Wu8w5gYs6ZI_RzKd8etBkhQ,cf_lyrical_piano,lyrical;piano;slow,electronic;hip-hop,3,2,1,1,1,0.54,"Allow me to recommend 'Badman' by Michall V Reaves. It's a track from the album 'Badman' and combines elements of Hip-Hop, electronic, and rock with a touch of jazz and soul. The song has a slow tempo and features lyrical piano, which aligns well with the specific elements you're looking for."
3980,saTEJs6bLos,saTEJs6bLos_P9_I1wHU2zk,cf_upbeat_electronic,beat;dance;electronic;modern;pop,,5,0,5,1,0,0.7166666666666667,"In that case, I recommend 'Vas-y ferme la' by Obi one. This track combines elements of Hip-Hop, electronic, dance, pop, and rock genres. It has a fast-paced beat and a modern dance or pop feel that will add energy to your video."
3980,saTEJs6bLos,saTEJs6bLos_P9_I1wHU2zk,cf_lyrical_piano,acoustic;piano;sentimental;slow,electronic;hip-hop,4,2,2,1,1,0.6440677966101696,"Allow me to recommend 'Vas-y ferme la' by Obi one. It's a track from the album 'Vas-y ferme la' and combines elements of Hip-Hop, electronic, rock, and pop with a touch of jazz. The song has a slow tempo and features a piano and acoustic guitar, creating a soothing and sentimental atmosphere."
3981,s4UKAbZXMD8,s4UKAbZXMD8_c6F-7olJ_VI,cf_upbeat_electronic,beat;beats;bright;dance;electronic;energetic;modern;pop;rhythm;upbeat,,10,0,10,1,0,0.6567164179104478,"In that case, I would recommend 'Video Games' by Lana Del Rey. This track is a perfect fit for your video as it combines elements of rock, indie, pop, and folk. It has a catchy and upbeat electronic sound with a bright mood and clear rhythm. The energetic beats and modern dance or pop feel will add a vibrant and lively atmosphere to your video."
3981,s4UKAbZXMD8,s4UKAbZXMD8_c6F-7olJ_VI,cf_lyrical_piano,acoustic;gentle;melody;sentimental;slow,,5,0,5,1,0,0.703125,"In that case, I would recommend 'Video Games' by Lana Del Rey. This track is a beautiful and heartfelt song that captures the essence of love and nostalgia. It has a slow tempo, acoustic elements, and a gentle melody that creates a soothing and sentimental atmosphere. It's perfect for creating a romantic and intimate mood in your video."
4025,BSA-zYdJkw8,BSA-zYdJkw8_jO8zlog3yfo,cf_upbeat_electronic,dance;electronic;modern;pop;rhythm,,5,0,5,1,0,0.7358490566037736,"In that case, I recommend '你撕碎了我的心' by A-ONE. This track is a perfect fit for your video as it falls under the genres of pop, electronic, and dance. It has a fast-paced rhythm and a modern dance vibe that will add energy to your video."
4025,BSA-zYdJkw8,BSA-zYdJkw8_jO8zlog3yfo,cf_lyrical_piano,sentimental;slow,,2,0,2,1,0,0.7407407407407407,"Allow me to recommend '你撕碎了我的心' by A-ONE. It's a track from their album '你撕碎了我的心'. The song combines elements of pop, R&B, and soul with a touch of rock. It features a beautiful female vocal and has a slow tempo, which creates a soothing and sentimental atmosphere."
4053,RtN6hQUg_8A,RtN6hQUg_8A_uASCrVnpPG0,cf_upbeat_electronic,beat;dance;electronic;energetic;modern;pop;tempo,,7,0,7,1,0,0.711864406779661,"In that case, I recommend 'Chaos & Mayhem' by Max T Surla. This track is from the album 'Chaos & Mayhem' and offers the perfect blend of electronic, dance, and pop genres. It has a fast tempo and a catchy beat that will create an energetic and modern dance vibe for your video."
4053,RtN6hQUg_8A,RtN6hQUg_8A_uASCrVnpPG0,cf_lyrical_piano,emotional;lyrical;piano;sentimental;slow,electronic;hip-hop,5,2,3,1,1,0.8181818181818181,"Allow me to recommend 'Love' by The Roots. It's a track from their album 'Love'. The song combines elements of Hip-Hop, electronic, and rock with a touch of indie and pop. It has a slow tempo and features lyrical piano, which aligns well with the emotional and sentimental mood you're looking for."
4087,khe8nWxLC6A,khe8nWxLC6A_GM5NClxKzV4,cf_upbeat_electronic,beat;dance;electronic;modern;pop,,5,0,5,1,0,0.5490196078431373,"In that case, I recommend 'Show My Soul' by Troy Nathans feat. It's a track from the album 'Show My Soul' and combines elements of Hip-Hop, pop, electronic, and rock. The song has a fast-paced beat and a modern dance vibe that could be a perfect fit for your video."
4087,khe8nWxLC6A,khe8nWxLC6A_GM5NClxKzV4,cf_lyrical_piano,acoustic;calm;gentle;lyrical;melody;piano;sentimental;slow;soft,,9,0,9,1,0,0.6825396825396826,"I understand your preference for lyrical piano background music with a slow tempo, soft acoustic texture, gentle melody, and a calm sentimental mood. In that case, I recommend 'Show My Soul' by Troy Nathans feat. It's a track from the album 'Show My Soul' and features lyrical piano and acoustic elements. The song has a slow tempo and a soothing acoustic sound that can create a relaxing atmosphere for your video."
4147,5cE75y2eQRw,5cE75y2eQRw_MtAwCNqg2jY,cf_upbeat_electronic,electronic;energetic;pop,,3,0,3,1,0,0.5925925925925926,"In that case, I recommend 'Y.P.J (Yang Penting Janda)' by GAN ZAPAS. This track combines rock, pop, and alternative genres with a touch of indie and electronic elements. It has a fast-paced and energetic sound, perfect for creating a lively and vibrant atmosphere in your video."
4147,5cE75y2eQRw,5cE75y2eQRw_MtAwCNqg2jY,cf_lyrical_piano,acoustic;calm;gentle;lyrical;melody;piano;sentimental;slow;soft,,9,0,9,1,0,0.7166666666666667,Allow me to recommend 'Y.P.J (Yang Penting Janda)' by GAN ZAPAS. It's a track with lyrical piano background music and a slow tempo. The song has a soft acoustic texture and a gentle melody that creates a calm and sentimental mood. It's a perfect choice for your video.
4148,HdVY4pBsahU,HdVY4pBsahU_12WBWg1BAmU,cf_upbeat_electronic,beat;beats;bright;dance;electronic;energetic;modern;pop;upbeat,,9,0,9,1,0,0.7,"In that case, I would recommend 'Swang on 'em' by Q. This track has a catchy upbeat electronic sound with a bright mood and energetic beats. It falls under the genres of Hip-Hop, electronic, dance, pop, and rock. It's perfect for creating a modern dance or pop feeling in your video."
4148,HdVY4pBsahU,HdVY4pBsahU_12WBWg1BAmU,cf_lyrical_piano,acoustic;gentle;sentimental;slow,electronic;hip-hop,4,2,2,1,1,0.5882352941176471,"Allow me to recommend 'Swang on 'em' by Q. It's a track from the album 'Swang on 'em' by Q. The song combines elements of Hip-Hop, electronic, and rock with a touch of pop. It has a slow tempo and a soothing acoustic texture, creating a gentle and sentimental mood."
4150,Z0Ujpe2xWKs,Z0Ujpe2xWKs_bxU95SaM06c,cf_upbeat_electronic,bright;dance;electronic;energetic;pop;rhythm,,6,0,6,1,0,0.6296296296296297,"In that case, 'Cave In by Owl City' would be an excellent choice. It's an electronic track with a pop and dance vibe. The song has a catchy rhythm and a bright mood that aligns well with your preferences. It's a great choice for creating a lively and energetic atmosphere in your video."
4150,Z0Ujpe2xWKs,Z0Ujpe2xWKs_bxU95SaM06c,cf_lyrical_piano,acoustic;calm;gentle;melody;sentimental;slow,electronic,6,1,5,1,1,0.5272727272727273,"Allow me to recommend 'Cave In' by Owl City. It's a track from their album 'Cave In'. This song combines elements of pop, electronic, and rock genres with a slow tempo and a soothing acoustic texture. It has a gentle melody and a calm sentimental mood that could be a fitting choice for your video."
4180,KDOK211mTgA,KDOK211mTgA_A4RbtN9IarQ,cf_upbeat_electronic,electronic;energetic;modern;pop,,4,0,4,1,0,0.5357142857142857,"I recommend 'Vem Adorar' by Ministério Soma. It's a track from their album 'Vem Adorar'. This song combines elements of rock, pop, and electronic music, with a focus on guitar and drums. It has a fast-paced and energetic sound, perfect for creating a lively and modern atmosphere in your video."
4180,KDOK211mTgA,KDOK211mTgA_A4RbtN9IarQ,cf_lyrical_piano,acoustic;emotional;piano;slow,,4,0,4,1,0,0.4901960784313726,"I recommend 'Vem Adorar' by Ministério Soma. It's a track from their album 'Vem Adorar'. This song combines elements of rock, pop, and alternative with a touch of indie and acoustic. It has a slow tempo and features a piano, which creates a soothing and emotional atmosphere."
